Beautiful Days	Trigger Happy Havoc	Danganronpa	https://youtu.be/m5K9CIf-XoQ
Beautiful Dead	Trigger Happy Havoc	Danganronpa	https://youtu.be/3WZb20NinCs
Class Trial (Dawn Edition)	Trigger Happy Havoc	Danganronpa	https://youtu.be/5FbB_obzUNA
Mr. Monokuma's Tutoring	Trigger Happy Havoc	Danganronpa	https://youtu.be/zpkl30bTHhw
BOX 15	Trigger Happy Havoc	Danganronpa	https://youtu.be/xOpHT6gZ0Rs
DISTRUST	Trigger Happy Havoc	Danganronpa	https://youtu.be/7Sbcm-Hb8Sk
Desire for Execution	Trigger Happy Havoc	Danganronpa	https://youtu.be/FHlKfNSiM2c
Trial Underground	Trigger Happy Havoc	Danganronpa	https://youtu.be/tJlAxq2WcVI
M.T.B.	Trigger Happy Havoc	Danganronpa	https://youtu.be/AYsaZnce3ig
Discussion -BREAK-	Trigger Happy Havoc	Danganronpa	https://youtu.be/NJ7g-RQQYzg
Despair Pollution Noise Music	Trigger Happy Havoc	Danganronpa	https://youtu.be/9hn3gBV-nYc
SUPER M.T.B.	Trigger Happy Havoc	Danganronpa	https://youtu.be/fsqfRUCSELU
Welcome to Despair Academy	Trigger Happy Havoc	Danganronpa	https://youtu.be/pvXUPQDvpd4
Beautiful Morning	Trigger Happy Havoc	Danganronpa	https://youtu.be/-fxT8Ev1AvU
Climax Reasoning	Trigger Happy Havoc	Danganronpa	https://youtu.be/e0dZnWkzv2U
Mr. Monokuma's Lesson	Trigger Happy Havoc	Danganronpa	https://youtu.be/ELfxtdEakhk
SUPER FINAL M.T.B.	Trigger Happy Havoc	Danganronpa	https://youtu.be/kIwKwtYebcE
BOX 16	Trigger Happy Havoc	Danganronpa	https://youtu.be/p4z_RMGB414
Discussion -HEAT UP-	Trigger Happy Havoc	Danganronpa	https://youtu.be/HgOs-J9Pytc
Flashing Anagram	Trigger Happy Havoc	Danganronpa	https://youtu.be/cTrVBMsVPb0
New World Order	Trigger Happy Havoc	Danganronpa	https://youtu.be/m3EHCTP3jic
Goodbye, Despair Academy	Trigger Happy Havoc	Danganronpa	https://youtu.be/nMTloVZ-QLo
Beautiful Ruin	Goodbye Despair	Danganronpa	https://youtu.be/P-fMDaPFXME
Beautiful Days [Piano Arrangement]	Goodbye Despair	Danganronpa	https://youtu.be/mESVTvnIVnw
Ms. Monomi's Practice Lesson	Goodbye Despair	Danganronpa	https://youtu.be/emEg0zGS7KY
Ikoroshia	Goodbye Despair	Danganronpa	https://youtu.be/gCfpmW6s37U
Tropical Despair	Goodbye Despair	Danganronpa	https://youtu.be/zlCho8m4Zyc
Third Island Theme	Goodbye Despair	Danganronpa	https://youtu.be/dtsSngpkwKc
Welcome DANGAN IsLand!! [OP Ver]	Goodbye Despair	Danganronpa	https://youtu.be/5kHtDxCMa64
P.T.A.	Goodbye Despair	Danganronpa	https://youtu.be/hSdokoS408s
A Dead End to the Ocean's Aroma	Goodbye Despair	Danganronpa	https://youtu.be/uoh-Z_TS_xE
Objection -CROSS SWORD-	Goodbye Despair	Danganronpa	https://youtu.be/mymjF4AZJrg
Suguikoroshia	Goodbye Despair	Danganronpa	https://youtu.be/-tq5xapLVp0
Class Trial - Future Part	Goodbye Despair	Danganronpa	https://youtu.be/5F26Vt1Q2-E
ANAGRAM.NET	Goodbye Despair	Danganronpa	https://youtu.be/RK6R94HMgpM
HYPER P.T.A.	Goodbye Despair	Danganronpa	https://youtu.be/PnbAZMQ-jq0
DIVE DRIVE	Goodbye Despair	Danganronpa	https://youtu.be/HP7r1TVINsg
HYPER ULTRA P.T.A.	Goodbye Despair	Danganronpa	https://youtu.be/AyFrgi3emaM
Fifth Island Theme	Goodbye Despair	Danganronpa	https://youtu.be/PNY4F9im83k
Alter Ego of the New World	Goodbye Despair	Danganronpa	https://youtu.be/mxc-QIS5gbs
Ekoroshia	Goodbye Despair	Danganronpa	https://youtu.be/xjbgj2V6-o0
Let Us Sing of a Hollow Victory	Goodbye Despair	Danganronpa	https://youtu.be/yLaiZTOGTkA
The Day Before the Future	Goodbye Despair	Danganronpa	https://youtu.be/4ScJ__5-cso
Searching the Twilight	Goodbye Despair	Danganronpa	https://youtu.be/jzLJwzHI14s
EXISAL TRIBE	Killing Harmony	Danganronpa	https://youtu.be/ruP_SAaxiNQ
Beautiful Lie	Killing Harmony	Danganronpa	https://youtu.be/-SnTpTE575M
Anagram. NEW	Killing Harmony	Danganronpa	https://youtu.be/fv-fSZZ_iT0
Living in a Lazy Parallel World	Killing Harmony	Danganronpa	https://youtu.be/H3klCeCLwww
Rise of the Ultimates	Killing Harmony	Danganronpa	https://youtu.be/cQbDAuVbDZY
Rise and Shine, Ursine!	Killing Harmony	Danganronpa	https://youtu.be/KOI5D928mvk
Becoming Friends	Killing Harmony	Danganronpa	https://youtu.be/2bxYMupB5q0
Nightmare in the Locker	Killing Harmony	Danganronpa	https://youtu.be/xD2XHF-XGY4
NEW A.A. (Ch. 1)	Killing Harmony	Danganronpa	https://youtu.be/5KfnfvyPRtk
Despair Searching	Killing Harmony	Danganronpa	https://youtu.be/FZLYRkiHk5I
Cool Morning	Killing Harmony	Danganronpa	https://youtu.be/F7dhu57yeYU
Death Road of Despair	Killing Harmony	Danganronpa	https://youtu.be/Ih0Tt10uFKI
PSYCHE TAXI	Killing Harmony	Danganronpa	https://youtu.be/BNWw4Z9pB04
Darkness Time	Killing Harmony	Danganronpa	https://youtu.be/gbZhzgIh-Ik
Heaven of Almost Hell	Killing Harmony	Danganronpa	https://youtu.be/_F3p9pksJDs
Clair de Lune	Killing Harmony	Danganronpa	https://youtu.be/nhnt4mLG92Y
Spirit, Praise, and Beauty	Killing Harmony	Danganronpa	https://youtu.be/zwsGdXWv444
