Cross Examination ~ Moderato	https://youtu.be/HmTs0SJOjqo	Ace Attorney	Phoenix Wright: Dual Destinies
Logic Trinity	https://youtu.be/CQpdHIaIe-4	Ace Attorney	Phoenix Wright: Dual Destinies
Phoenix Wright ~ Objection! 2013 	https://youtu.be/Yy7NVfkEsvQ	Ace Attorney	Phoenix Wright: Dual Destinies
Cross Examination ~ Allegro	https://youtu.be/LICY7XMIye0	Ace Attorney	Phoenix Wright: Dual Destinies
Pursuit ~ Keep Pressing On	https://youtu.be/JpTQ7fr2yeM	Ace Attorney	Phoenix Wright: Dual Destinies
Trucy's Theme ~ Child of Magic 2013	https://youtu.be/NQaCuEkFFZU	Ace Attorney	Phoenix Wright: Dual Destinies
Investigation ~ Opening 2013	https://youtu.be/Gl8TteaY0ig	Ace Attorney	Phoenix Wright: Dual Destinies
Florent L'Belle ~ Je suis L'Belle	https://youtu.be/El52iOqCAks	Ace Attorney	Phoenix Wright: Dual Destinies
Simon Blackquill ~ Distorted Swordsmanship	https://youtu.be/8Q0BwOvHzTk	Ace Attorney	Phoenix Wright: Dual Destinies
Apollo Justice ~ A New Chapter of Trials! 2013	https://youtu.be/Y_EfUOJlBGY	Ace Attorney	Phoenix Wright: Dual Destinies
Lively People	https://youtu.be/bXUTeyZBEWA	Ace Attorney	Phoenix Wright: Dual Destinies
Suspicious People	https://youtu.be/hynQcpm71DY	Ace Attorney	Phoenix Wright: Dual Destinies
Difficult People	https://youtu.be/VtkILcf6ijM	Ace Attorney	Phoenix Wright: Dual Destinies
Reminiscence ~ Wandering Heart	https://youtu.be/7Hs1P2eSv0o	Ace Attorney	Phoenix Wright: Dual Destinies
Athena Cykes ~ Courtroom Révolutionnaire	https://youtu.be/HmCF8txfZnQ	Ace Attorney	Phoenix Wright: Dual Destinies
Reminiscence ~ A Sad Memory	https://youtu.be/n42kjrhOMzs	Ace Attorney	Phoenix Wright: Dual Destinies
Investigation ~ Core 2013	https://youtu.be/3AtY_tT9iL0	Ace Attorney	Phoenix Wright: Dual Destinies
Won the Case! ~ Everyone's Victory	https://youtu.be/KEzxmtjkeAc	Ace Attorney	Phoenix Wright: Dual Destinies
Ace Attorney 5 ~ End	https://youtu.be/WfFvmxG-6fU	Ace Attorney	Phoenix Wright: Dual Destinies
Reminiscence ~ Departure from Regret	https://youtu.be/uJy3Plbgt_U	Ace Attorney	Phoenix Wright: Dual Destinies
Trial	https://youtu.be/UEGVxLs6Sr0	Ace Attorney	9 Hours, 9 Persons, 9 Doors
Logic and Trick	https://youtu.be/GDP4ds-ozOI	Ace Attorney	9 Hours, 9 Persons, 9 Doors
Questioning ~ Moderato 2001	https://youtu.be/9_sAzyTCZzQ	Ace Attorney	9 Hours, 9 Persons, 9 Doors
Phoenix Wright ~ Objection! 2001	https://youtu.be/ANcuqk7x33o	Ace Attorney	9 Hours, 9 Persons, 9 Doors 
Questioning ~ Allegro 2001	https://youtu.be/HK2VLhbSaoc	Ace Attorney	9 Hours, 9 Persons, 9 Doors 
Pressing Pursuit ~ Cornered	https://youtu.be/UxnvGDK0WGM	Ace Attorney	Virtue's Last Reward
Telling the Truth 2001	https://youtu.be/0nPfjHuKtw8	Ace Attorney	Virtue's Last Reward
Victory! ~ The First Victory	https://youtu.be/SPOFjeHS_hc	Ace Attorney	Virtue's Last Reward
Maya Fey ~ Turnabout Sisters Theme 2001	https://youtu.be/upOhRRYVGkA	Ace Attorney	Virtue's Last Reward
Investigation ~ Opening 2001	https://youtu.be/_ItfF7ZGDgE	Ace Attorney	Virtue's Last Reward
Detention Center ~ Jailers' Elegy	https://youtu.be/B8eTxPdU4sQ	Ace Attorney	Virtue's Last Reward
Dick Gumshoe ~ Detective Gumshoe, Pal	https://youtu.be/pLtzOZe1vZI	Ace Attorney	Virtue's Last Reward
Marvin Grossberg ~ Old Age, Regret, Retribution	https://youtu.be/dr4fdf8F3Yk	Ace Attorney	Virtue's Last Reward
